date,close,return_1d,log_return,ma_10,price_to_ma_10,zscore_10,ma_20,price_to_ma_20,zscore_20,ma_60,price_to_ma_60,zscore_60,momentum_10,momentum_20,momentum_60,vol_20,drawdown_from_high_20,vol_60,drawdown_from_high_60,regime_vol,vol_regime
2021-12-23,91.455956,-0.00274,-0.002743,90.429665,0.011349,0.584812,90.883736,0.006296,0.263689,94.202882,-0.02916,-0.892133,0.022114,-0.054081,-0.062938,0.016206,-0.046817,0.013101,-0.083127,0.013101,stress
2021-12-24,92.331518,0.009574,0.009528,90.850499,0.016302,0.895973,90.702914,0.017955,0.870659,94.132147,-0.019129,-0.586052,0.047755,-0.037692,-0.043946,0.016374,-0.012771,0.013111,-0.074349,0.013111,stress
2021-12-27,92.833053,0.005432,0.005417,91.434971,0.01529,1.229924,90.66827,0.023876,1.186982,94.056972,-0.013013,-0.40154,0.06719,-0.007408,-0.046336,0.01552,-0.005668,0.013087,-0.069321,0.013087,stress
2021-12-28,92.433445,-0.004305,-0.004314,91.783825,0.007078,0.805701,90.621832,0.019991,1.026133,93.982478,-0.016482,-0.510866,0.039221,-0.009948,-0.046125,0.015542,-0.004305,0.013086,-0.073327,0.013086,stress
2021-12-29,92.303587,-0.001405,-0.001406,91.802315,0.00546,0.614447,90.627115,0.018499,0.946979,93.905596,-0.01706,-0.531305,0.002007,0.001146,-0.047597,0.015297,-0.005703,0.013086,-0.074629,0.013086,stress
2021-12-30,90.811348,-0.016167,-0.016299,91.798365,-0.010752,-1.202962,90.586065,0.002487,0.128292,93.806686,-0.031931,-0.992564,-0.000435,-0.00896,-0.061342,0.015656,-0.021778,0.013234,-0.089589,0.013234,stress
2021-12-31,90.570284,-0.002655,-0.002658,91.808558,-0.013488,-1.539419,90.580011,-0.000107,-0.00554,93.69689,-0.033369,-1.037469,0.001127,-0.001335,-0.067805,0.015501,-0.024375,0.013218,-0.092006,0.013218,stress
2022-01-03,90.299283,-0.002992,-0.002997,91.752678,-0.01584,-1.644222,90.564628,-0.00293,-0.151031,93.554665,-0.034797,-1.096464,-0.00615,-0.003396,-0.086343,0.015514,-0.027294,0.013002,-0.094723,0.013002,stress
2022-01-04,90.569323,0.002991,0.002986,91.531499,-0.010512,-1.098861,90.656416,-0.000961,-0.051049,93.41482,-0.030461,-0.978483,-0.023839,0.020688,-0.084789,0.014781,-0.024385,0.01301,-0.092015,0.01301,stress
2022-01-05,89.985777,-0.006443,-0.006464,91.359357,-0.015035,-1.392577,90.795577,-0.008919,-0.531973,93.252122,-0.035027,-1.157874,-0.018771,0.031917,-0.097866,0.014288,-0.030671,0.012968,-0.094468,0.012968,stress
2022-01-06,90.514503,0.005876,0.005858,91.265212,-0.008226,-0.738091,90.847439,-0.003665,-0.222869,93.138313,-0.028171,-0.940018,-0.010294,0.011592,-0.070149,0.013199,-0.024975,0.012667,-0.089148,0.012667,high
2022-01-07,91.639526,0.012429,0.012353,91.196013,0.004863,0.4599,91.023256,0.00677,0.451748,93.043878,-0.015093,-0.511772,-0.007495,0.039903,-0.05823,0.012914,-0.012857,0.012785,-0.077827,0.012785,high
2022-01-10,91.828971,0.002067,0.002065,91.095605,0.008051,0.881594,91.265288,0.006176,0.557894,92.968607,-0.012258,-0.419866,-0.010816,0.055647,-0.046876,0.012453,-0.010816,0.012737,-0.07592,0.012737,high
2022-01-11,92.235852,0.004431,0.004421,91.075845,0.012737,1.447025,91.429835,0.008816,0.917545,92.923115,-0.007396,-0.254232,-0.002138,0.037,-0.028742,0.011618,-0.006433,0.012629,-0.071826,0.012629,high
2022-01-12,92.313166,0.000838,0.000838,91.076803,0.013575,1.539449,91.439559,0.009554,0.98484,92.89519,-0.006265,-0.215501,0.000104,0.002111,-0.017827,0.008654,-0.0056,0.012564,-0.071048,0.012564,high
2022-01-13,92.331724,0.000201,0.000201,91.228841,0.012089,1.254961,91.513603,0.00894,0.912492,92.87353,-0.005834,-0.200668,0.016742,0.0163,-0.01388,0.008046,-0.0054,0.012556,-0.070861,0.012556,high
2022-01-14,91.554012,-0.008423,-0.008459,91.327214,0.002483,0.265475,91.567886,-0.000152,-0.01606,92.821347,-0.013653,-0.470298,0.010861,0.012,-0.033068,0.008228,-0.013778,0.01251,-0.078687,0.01251,high
2022-01-17,91.920771,0.004006,0.003998,91.489362,0.004715,0.542181,91.62102,0.003272,0.352143,92.799884,-0.009473,-0.325995,0.017957,0.011696,-0.013816,0.008222,-0.009827,0.012366,-0.074996,0.012366,high
2022-01-18,91.831886,-0.000967,-0.000967,91.615619,0.002361,0.293146,91.573559,0.002821,0.318643,92.776059,-0.010177,-0.349844,0.01394,-0.010231,-0.015328,0.006737,-0.010785,0.012366,-0.075891,0.012366,high
2022-01-19,94.18657,0.025641,0.025318,92.035698,0.02337,2.462134,91.697528,0.027144,2.511263,92.800173,0.01494,0.512557,0.046683,0.027036,0.015601,0.008362,0.0,0.012778,-0.052196,0.012778,high
2022-01-20,96.000928,0.019263,0.01908,92.584341,0.036902,2.54443,91.924776,0.044342,2.993786,92.860285,0.033821,1.148281,0.060614,0.049696,0.039036,0.009159,0.0,0.012993,-0.033938,0.012993,stress
2022-01-21,96.46575,0.004842,0.00483,93.066963,0.03652,1.966432,92.131488,0.047044,2.574721,92.90919,0.03828,1.282742,0.052665,0.044776,0.031373,0.009032,0.0,0.012917,-0.02926,0.012917,high
2022-01-24,95.605594,-0.008917,-0.008957,93.444625,0.023126,1.183147,92.270115,0.036149,1.810663,92.933347,0.028754,0.957917,0.041127,0.029866,0.015394,0.009315,-0.008917,0.012949,-0.037916,0.012949,stress
2022-01-25,94.356711,-0.013063,-0.013149,93.656711,0.007474,0.389608,92.366278,0.021549,1.048968,92.910982,0.01556,0.521413,0.022994,0.020807,-0.014022,0.009773,-0.021863,0.01289,-0.050483,0.01289,high
2022-01-26,95.734249,0.014599,0.014494,93.998819,0.018462,0.946457,92.537811,0.034542,1.571323,92.914212,0.030351,1.015906,0.03706,0.037167,0.002028,0.010184,-0.007583,0.013025,-0.036621,0.013025,stress
2022-01-27,96.055784,0.003359,0.003353,94.371225,0.01785,0.917826,92.800033,0.035084,1.528148,92.935728,0.033572,1.116266,0.040333,0.057751,0.013623,0.009305,-0.00425,0.012987,-0.033386,0.012987,stress
2022-01-28,96.630152,0.00598,0.005962,94.878839,0.018458,1.041498,93.103026,0.037884,1.588181,92.970739,0.039361,1.294089,0.055444,0.066908,0.022222,0.00924,0.0,0.013002,-0.027606,0.013002,stress
2022-01-31,94.647152,-0.020522,-0.020735,95.151477,-0.0053,-0.367468,93.32042,0.014217,0.617846,92.967792,0.018064,0.594264,0.02966,0.04815,-0.001864,0.010534,-0.020522,0.013271,-0.047561,0.013271,stress
2022-02-01,95.725532,0.011394,0.011329,95.540842,0.001933,0.226831,93.57823,0.022947,1.017295,92.97915,0.029538,0.968528,0.0424,0.056931,0.00717,0.010715,-0.009362,0.013347,-0.036709,0.013347,stress
2022-02-02,96.268205,0.005669,0.005653,95.749006,0.005423,0.742381,93.892352,0.025304,1.17719,93.019718,0.034923,1.133921,0.022101,0.069816,0.025941,0.010514,-0.003746,0.013257,-0.031248,0.013257,stress
2022-02-03,95.012924,-0.013039,-0.013125,95.650205,-0.006663,-0.8777,94.117273,0.009516,0.477724,93.037353,0.021234,0.687449,-0.010292,0.049698,0.011262,0.011087,-0.016736,0.01337,-0.04388,0.01337,stress
2022-02-04,94.495728,-0.005443,-0.005458,95.453203,-0.010031,-1.285053,94.260083,0.0025,0.131837,93.041759,0.015627,0.505588,-0.020422,0.031168,0.002806,0.01097,-0.022089,0.013385,-0.049084,0.013385,stress
2022-02-07,94.814205,0.00337,0.003365,95.374064,-0.00587,-0.730486,94.409345,0.004288,0.238056,93.002981,0.019475,0.638728,-0.008278,0.032509,-0.023952,0.010976,-0.018793,0.012782,-0.04588,0.012782,high
2022-02-08,94.892895,0.00083,0.00083,95.427683,-0.005604,-0.753165,94.542197,0.003709,0.215424,92.928306,0.021141,0.721291,0.005683,0.028807,-0.045088,0.010959,-0.017978,0.012418,-0.035453,0.012418,high
2022-02-09,94.579692,-0.003301,-0.003306,95.312227,-0.007686,-0.984749,94.655523,-0.000801,-0.049061,92.864954,0.018465,0.649757,-0.01206,0.024553,-0.038637,0.011008,-0.02122,0.012364,-0.035509,0.012364,high
2022-02-10,94.481205,-0.001041,-0.001042,95.154769,-0.007079,-0.914629,94.762997,-0.002974,-0.194042,92.805278,0.018059,0.654618,-0.016392,0.02328,-0.036513,0.011017,-0.022239,0.012359,-0.03111,0.012359,high
2022-02-11,94.214792,-0.00282,-0.002824,94.913233,-0.007359,-1.172772,94.896036,-0.007179,-0.540023,92.769293,0.015582,0.572549,-0.024996,0.029062,-0.022404,0.010839,-0.024996,0.012172,-0.033842,0.012172,normal
2022-02-14,94.406313,0.002033,0.002031,94.889149,-0.005088,-0.790883,95.020313,-0.006462,-0.57372,92.747525,0.017885,0.662255,-0.002545,0.02704,-0.013645,0.010824,-0.023014,0.012145,-0.031878,0.012145,normal
2022-02-15,96.107355,0.018018,0.017858,94.927331,0.012431,1.759654,95.234087,0.00917,1.082801,92.747735,0.036223,1.341144,0.003989,0.046558,0.000131,0.011393,-0.00541,0.012356,-0.014434,0.012356,high
2022-02-16,93.211019,-0.030136,-0.0306,94.621613,-0.014908,-2.055335,95.185309,-0.020742,-2.210333,92.676005,0.005773,0.220357,-0.031757,-0.010358,-0.044135,0.01215,-0.035384,0.012795,-0.035929,0.012795,high
2022-02-17,92.965062,-0.002639,-0.002642,94.416827,-0.015376,-1.750022,95.033516,-0.021766,-2.080983,92.61401,0.00379,0.148022,-0.021554,-0.031623,-0.038473,0.01128,-0.037929,0.012757,-0.037929,0.012757,high
2022-02-18,93.180819,0.002321,0.002318,94.285336,-0.011715,-1.217477,94.869269,-0.017798,-1.663617,92.56789,0.006621,0.262729,-0.013915,-0.034053,-0.02884,0.011222,-0.035696,0.012729,-0.035696,0.012729,high
2022-02-21,93.531083,0.003759,0.003752,94.157024,-0.006648,-0.684794,94.765544,-0.013026,-1.186901,92.567976,0.010404,0.412824,-0.013533,-0.021699,5.5e-05,0.011153,-0.032071,0.012321,-0.032071,0.012321,high
2022-02-22,93.133211,-0.004254,-0.004263,93.981055,-0.009021,-0.916814,94.704369,-0.01659,-1.432551,92.56416,0.006148,0.244034,-0.018544,-0.012967,-0.002453,0.010838,-0.036189,0.012331,-0.036189,0.012331,high
2022-02-23,91.208691,-0.020664,-0.020881,93.643955,-0.026006,-2.00562,94.478091,-0.034605,-2.500446,92.547672,-0.014468,-0.572735,-0.035642,-0.047272,-0.01073,0.011089,-0.056105,0.012513,-0.056105,0.012513,high
2022-02-24,91.586706,0.004145,0.004136,93.354505,-0.018936,-1.338751,94.254637,-0.028306,-1.908958,92.546912,-0.010375,-0.410664,-0.030636,-0.046526,-0.000498,0.01111,-0.052193,0.0125,-0.052193,0.0125,high
2022-02-25,93.523649,0.021149,0.020928,93.285391,0.002554,0.184494,94.099312,-0.006118,-0.444971,92.594116,0.010039,0.399144,-0.007336,-0.032148,0.03123,0.012123,-0.028509,0.012712,-0.032148,0.012712,high
2022-02-28,91.836332,-0.018042,-0.018206,93.028393,-0.012814,-0.918047,93.958771,-0.022589,-1.541818,92.614606,-0.008403,-0.335953,-0.027223,-0.029698,0.013568,0.011939,-0.046037,0.012933,-0.04961,0.012933,stress
2022-03-01,92.811814,0.010622,0.010566,92.698839,0.001219,0.141872,93.813085,-0.010673,-0.749757,92.682577,0.001394,0.057161,-0.03429,-0.030438,0.045961,0.011899,-0.035904,0.012705,-0.039515,0.012705,high
2022-03-02,92.465133,-0.003735,-0.003742,92.62425,-0.001718,-0.2041,93.622931,-0.012367,-0.933962,92.770287,-0.003289,-0.142213,-0.008002,-0.039505,0.060349,0.011793,-0.037897,0.012501,-0.043103,0.012501,high
2022-03-03,92.415595,-0.000536,-0.000536,92.569303,-0.00166,-0.198851,93.493065,-0.011525,-0.880873,92.819259,-0.004349,-0.191933,-0.00591,-0.027337,0.032839,0.011516,-0.038413,0.01207,-0.043615,0.01207,normal
2022-03-04,91.273542,-0.012358,-0.012435,92.378576,-0.011962,-1.328734,93.331956,-0.022055,-1.594629,92.871765,-0.017209,-0.790004,-0.020469,-0.034099,0.03575,0.011737,-0.050296,0.012014,-0.055434,0.012014,normal
2022-03-07,90.926136,-0.003806,-0.003813,92.118081,-0.012939,-1.422713,93.137552,-0.023744,-1.644631,92.937395,-0.021641,-1.063782,-0.027851,-0.041007,0.045268,0.011687,-0.053911,0.0119,-0.059029,0.0119,normal
2022-03-08,92.374228,0.015926,0.015801,92.042183,0.003608,0.428791,93.011619,-0.006853,-0.493637,92.99455,-0.006671,-0.34091,-0.008149,-0.026542,0.038556,0.012317,-0.038843,0.011729,-0.044043,0.011729,normal
2022-03-09,93.040965,0.007218,0.007192,92.22541,0.008843,1.056077,92.934682,0.001144,0.085689,93.009922,0.000334,0.017094,0.020089,-0.016269,0.010012,0.012443,-0.031906,0.010846,-0.037144,0.010846,low
2022-03-10,95.01432,0.02121,0.020988,92.568171,0.026425,2.218377,92.961338,0.022084,1.605871,93.079313,0.020789,1.068031,0.037425,0.005643,0.045828,0.01333,-0.011373,0.011017,-0.016722,0.011017,low
2022-03-11,96.385576,0.014432,0.014329,92.854364,0.03803,2.233357,93.069877,0.035626,2.271721,93.177933,0.034425,1.754805,0.030601,0.023041,0.065407,0.01365,0.0,0.011134,-0.002531,0.011134,low
2022-03-14,96.914157,0.005484,0.005469,93.362146,0.038046,1.82535,93.19527,0.039904,2.236807,93.278868,0.038972,1.950383,0.055292,0.026564,0.066654,0.01368,0.0,0.01114,0.0,0.01114,low
2022-03-15,98.983465,0.021352,0.021127,93.979312,0.053247,1.957467,93.339075,0.060472,2.824079,93.38224,0.059982,2.800045,0.066496,0.029926,0.066849,0.0139,0.0,0.011146,0.0,0.011146,low
2022-03-16,99.526181,0.005483,0.005468,94.685416,0.051125,1.624059,93.654833,0.062691,2.436232,93.512557,0.064308,2.813975,0.076364,0.067751,0.08526,0.011855,0.0,0.011035,0.0,0.011035,low
2022-03-17,100.540094,0.010187,0.010136,95.497866,0.052799,1.510925,94.033585,0.069193,2.298782,93.663959,0.073413,2.987733,0.087913,0.081483,0.099328,0.01186,0.0,0.011078,0.0,0.011078,low
2022-03-18,100.202961,-0.003353,-0.003359,96.390808,0.039549,1.161685,94.384692,0.061644,1.862891,93.79515,0.068317,2.624183,0.097831,0.07536,0.085252,0.011964,-0.003353,0.011047,-0.003353,0.011047,low
2022-03-21,100.303069,0.000999,0.000999,97.328502,0.030562,1.024267,94.723291,0.058906,1.655862,93.91965,0.067967,2.477714,0.103127,0.072404,0.080467,0.011979,-0.002358,0.011035,-0.002358,0.011035,low
2022-03-22,99.487022,-0.008136,-0.008169,98.039781,0.014762,0.593846,95.040982,0.04678,1.269662,94.03721,0.057954,2.04478,0.077,0.068223,0.07631,0.012135,-0.010474,0.011078,-0.010474,0.011078,low
2022-03-23,100.695611,0.012148,0.012075,98.805246,0.019132,1.00191,95.515328,0.054235,1.442216,94.177077,0.069216,2.338104,0.082272,0.104013,0.090918,0.010932,0.0,0.011159,0.0,0.011159,low
2022-03-24,99.301688,-0.013843,-0.01394,99.233982,0.000682,0.048317,95.901077,0.03546,0.95431,94.318582,0.052833,1.76162,0.045123,0.084237,0.093494,0.011681,-0.013843,0.011102,-0.013843,0.011102,low
2022-03-25,100.258392,0.009634,0.009588,99.621264,0.006396,0.605498,96.237814,0.041778,1.104483,94.480051,0.061159,2.002153,0.04018,0.072011,0.106968,0.011097,-0.004342,0.011135,-0.004342,0.011135,low
2022-03-28,100.04929,-0.002086,-0.002088,99.934777,0.001146,0.211052,96.648462,0.035188,0.949064,94.642551,0.057128,1.851386,0.03235,0.08943,0.107974,0.010039,-0.006419,0.011129,-0.006419,0.011129,low
2022-03-29,101.485702,0.014357,0.014255,100.185001,0.012983,2.104991,97.082156,0.045359,1.217292,94.824491,0.070248,2.220473,0.025279,0.093457,0.120531,0.010188,0.0,0.011245,0.0,0.011245,low
2022-03-30,102.424747,0.009253,0.00921,100.474858,0.019407,2.242524,97.580137,0.049648,1.333456,95.031807,0.077794,2.394937,0.029124,0.107712,0.138233,0.010053,0.0,0.011229,0.0,0.011229,low
2022-03-31,104.708061,0.022293,0.022048,100.891654,0.037827,2.476987,98.19476,0.06633,1.73898,95.268366,0.099085,2.886688,0.041456,0.133013,0.15681,0.01062,0.0,0.011511,0.0,0.011511,low
2022-04-01,105.651443,0.00901,0.008969,101.436503,0.041553,2.033768,98.913655,0.068118,1.80743,95.501898,0.106276,2.903878,0.054374,0.157525,0.152903,0.009724,0.0,0.01147,0.0,0.01147,low
2022-04-04,103.697802,-0.018491,-0.018664,101.775976,0.018883,0.899701,99.552239,0.041642,1.225485,95.699712,0.083575,2.212172,0.033845,0.140462,0.129249,0.011011,-0.018491,0.011779,-0.018491,0.011779,normal
2022-04-05,103.635246,-0.000603,-0.000603,102.190798,0.014135,0.703773,100.11529,0.035159,1.149085,95.889702,0.080776,2.078619,0.041696,0.121906,0.12359,0.010904,-0.019083,0.01178,-0.019083,0.01178,normal
2022-04-06,102.208352,-0.013768,-0.013864,102.342072,-0.001307,-0.067146,100.573659,0.016254,0.622757,96.054622,0.064065,1.626725,0.015023,0.098531,0.107191,0.0117,-0.032589,0.011951,-0.032589,0.011951,normal
2022-04-07,101.594971,-0.006001,-0.006019,102.571401,-0.00952,-0.559569,100.902691,0.006861,0.301024,96.209009,0.055982,1.411164,0.023094,0.06926,0.100326,0.011285,-0.038395,0.011991,-0.038395,0.011991,normal
2022-04-08,103.47487,0.018504,0.018335,102.893048,0.005655,0.368857,101.257156,0.021902,1.048499,96.40769,0.073305,1.821928,0.032082,0.073551,0.130206,0.011516,-0.020601,0.012109,-0.020601,0.012109,normal
2022-04-11,104.290386,0.007881,0.00785,103.317158,0.00942,0.747585,101.625968,0.026218,1.357085,96.61385,0.079456,1.937144,0.04239,0.076111,0.134568,0.011548,-0.012883,0.012129,-0.012883,0.012129,normal
2022-04-12,103.44003,-0.008154,-0.008187,103.512591,-0.000701,-0.063093,101.848796,0.015623,0.836282,96.807319,0.068515,1.654978,0.019257,0.045023,0.126406,0.011079,-0.020931,0.012195,-0.020931,0.012195,normal
2022-04-13,102.209784,-0.011893,-0.011965,103.491095,-0.012381,-1.093269,101.982976,0.002224,0.124118,96.941039,0.05435,1.300389,-0.002099,0.026964,0.085184,0.011467,-0.032576,0.011929,-0.032576,0.011929,normal
2022-04-14,102.270452,0.000594,0.000593,103.247334,-0.009462,-0.851862,102.069494,0.001969,0.111785,97.045532,0.05384,1.272338,-0.02328,0.017211,0.065307,0.011288,-0.032001,0.011701,-0.032001,0.011701,normal
2022-04-15,100.808439,-0.014296,-0.014399,102.763033,-0.01902,-1.865874,102.099768,-0.012648,-0.729182,97.11791,0.038001,0.892754,-0.045839,0.006043,0.045018,0.011738,-0.045839,0.011855,-0.045839,0.011855,normal
2022-04-18,100.019823,-0.007823,-0.007854,102.395235,-0.023198,-1.862153,102.085606,-0.020236,-1.156456,97.19148,0.029101,0.682257,-0.035468,-0.002824,0.046171,0.011871,-0.053304,0.011841,-0.053304,0.011841,normal
2022-04-19,100.415091,0.003952,0.003944,102.07322,-0.016245,-1.2492,102.132009,-0.016811,-0.992814,97.292453,0.032095,0.752611,-0.031072,0.009329,0.064207,0.011752,-0.049563,0.011708,-0.049563,0.011708,normal
2022-04-20,101.83728,0.014163,0.014064,102.036113,-0.001949,-0.149696,102.189092,-0.003443,-0.207,97.39417,0.04562,1.061857,-0.003631,0.011338,0.06375,0.01186,-0.036101,0.0117,-0.036101,0.0117,normal
2022-04-21,102.604459,0.007533,0.007505,102.137061,0.004576,0.351627,102.354231,0.002445,0.159765,97.503315,0.052318,1.205068,0.009936,0.03326,0.068176,0.011464,-0.02884,0.011725,-0.02884,0.011725,normal
2022-04-22,99.841698,-0.026926,-0.027295,101.773744,-0.018984,-1.372084,102.333396,-0.024349,-1.56078,97.556841,0.023421,0.538629,-0.035112,-0.004156,0.033235,0.01288,-0.05499,0.012245,-0.05499,0.012245,normal
2022-04-25,100.22707,0.00386,0.003852,101.367413,-0.01125,-0.955763,102.342285,-0.020668,-1.335237,97.649839,0.026393,0.608075,-0.038962,0.001777,0.058955,0.0129,-0.051342,0.011938,-0.051342,0.011938,normal
2022-04-26,100.333809,0.001065,0.001064,101.056791,-0.007154,-0.721427,102.284691,-0.019073,-1.193647,97.726644,0.026678,0.614242,-0.030029,-0.01135,0.048141,0.012488,-0.050332,0.011861,-0.050332,0.011861,normal
2022-04-27,100.853544,0.00518,0.005167,100.921166,-0.00067,-0.073042,102.206131,-0.013234,-0.813208,97.803066,0.03119,0.71627,-0.013269,-0.01534,0.047631,0.01236,-0.045413,0.011858,-0.045413,0.011858,normal
2022-04-28,102.849208,0.019788,0.019595,100.979042,0.01852,1.830822,102.113188,0.007208,0.468742,97.933671,0.050193,1.145465,0.005659,-0.017753,0.082476,0.012137,-0.026523,0.011962,-0.026523,0.011962,normal
2022-04-29,100.354113,-0.02426,-0.024559,100.933609,-0.005741,-0.558262,101.848321,-0.014671,-1.077192,98.031311,0.023694,0.542889,-0.004507,-0.05014,0.061996,0.01293,-0.037743,0.012376,-0.05014,0.012376,high
2022-05-02,99.664726,-0.00687,-0.006893,100.8981,-0.012224,-1.148249,101.646668,-0.019498,-1.418989,98.112153,0.015824,0.364211,-0.00355,-0.038893,0.051158,0.01245,-0.044354,0.012414,-0.056665,0.012414,high
2022-05-03,100.394025,0.007318,0.007291,100.895993,-0.004975,-0.466904,101.484607,-0.010746,-0.811673,98.203838,0.022302,0.515125,-0.00021,-0.031275,0.057972,0.01261,-0.037361,0.012441,-0.049762,0.012441,high
2022-05-04,98.526304,-0.018604,-0.018779,100.564896,-0.020271,-1.653976,101.300504,-0.027386,-1.877715,98.269615,0.002612,0.060746,-0.032512,-0.036025,0.041728,0.012886,-0.05527,0.012682,-0.06744,0.012682,high
2022-05-05,100.306946,0.018073,0.017911,100.335144,-0.000281,-0.027427,101.236103,-0.009178,-0.623092,98.366711,0.019725,0.461483,-0.022392,-0.012678,0.06166,0.01354,-0.038196,0.012871,-0.050586,0.012871,high
2022-05-06,100.771465,0.004631,0.00462,100.428121,0.003419,0.336178,101.100933,-0.003259,-0.234998,98.475989,0.02331,0.549137,0.009312,-0.026126,0.069593,0.012886,-0.033742,0.012869,-0.046189,0.012869,high
2022-05-09,101.820783,0.010413,0.010359,100.587492,0.012261,1.122289,100.977452,0.008352,0.696127,98.599563,0.03267,0.772921,0.015901,-0.02368,0.078538,0.012987,-0.015654,0.012922,-0.036258,0.012922,high
2022-05-10,101.145787,-0.006629,-0.006651,100.66869,0.004739,0.430932,100.86274,0.002806,0.263635,98.683537,0.024951,0.590852,0.008093,-0.022179,0.052425,0.01295,-0.016562,0.012777,-0.042646,0.012777,high
2022-05-11,102.15876,0.010015,0.009965,100.799212,0.013488,1.137981,100.860189,0.012875,1.213072,98.832666,0.033654,0.805603,0.012942,-0.000499,0.095994,0.012912,-0.006713,0.012169,-0.033059,0.012169,normal
2022-05-12,103.497736,0.013107,0.013022,100.864064,0.026111,2.001729,100.921553,0.025527,2.184652,99.008211,0.045345,1.095193,0.006306,0.012,0.113297,0.013222,0.0,0.012244,-0.020385,0.012244,normal
2022-05-13,103.808128,0.002999,0.002995,101.209466,0.025676,1.659376,101.071538,0.027076,2.048839,99.185332,0.046608,1.134931,0.034418,0.029756,0.11405,0.012772,0.0,0.012245,-0.017447,0.012245,normal
2022-05-16,104.121354,0.003017,0.003013,101.655129,0.024261,1.4575,101.276614,0.028089,1.93931,99.361837,0.047901,1.174098,0.044716,0.041007,0.113227,0.012592,0.0,0.012243,-0.014482,0.012243,normal
2022-05-17,104.480578,0.00345,0.003444,102.063784,0.023679,1.323311,101.479889,0.029569,1.865769,99.55096,0.049519,1.225253,0.040705,0.040487,0.12184,0.012588,0.0,0.012219,-0.011082,0.012219,normal
2022-05-18,103.424415,-0.010109,-0.01016,102.553595,0.008491,0.611302,101.559245,0.018365,1.122099,99.754555,0.036789,0.940185,0.049714,0.015585,0.133932,0.012533,-0.010109,0.011965,-0.021079,0.011965,normal
2022-05-19,103.262131,-0.001569,-0.00157,102.849114,0.004016,0.33865,101.592129,0.016438,0.988835,99.949146,0.033147,0.876361,0.029461,0.00641,0.127479,0.012448,-0.011662,0.011971,-0.022615,0.011971,normal
2022-05-20,103.093923,-0.001629,-0.00163,103.081359,0.000122,0.012514,101.75474,0.013161,0.802414,100.10865,0.02982,0.805285,0.023047,0.032574,0.10233,0.01078,-0.013272,0.011719,-0.024207,0.011719,normal
2022-05-23,103.590038,0.004812,0.004801,103.258285,0.003213,0.361224,101.922889,0.016357,0.994746,100.304545,0.032755,0.919556,0.017376,0.033553,0.127985,0.010792,-0.008523,0.011439,-0.019511,0.011439,low
2022-05-24,104.861356,0.012273,0.012198,103.629842,0.011884,1.714162,102.149266,0.02655,1.549627,100.505371,0.043341,1.250411,0.036735,0.045125,0.129828,0.011032,0.0,0.011462,-0.007478,0.011462,low
2022-05-25,103.558495,-0.012425,-0.012502,103.769815,-0.002036,-0.398889,102.284513,0.012455,0.728274,100.69026,0.028486,0.857834,0.013702,0.026821,0.119973,0.011459,-0.012425,0.011589,-0.01981,0.011589,normal
2022-05-26,103.423946,-0.001299,-0.0013,103.762436,-0.003262,-0.63387,102.31325,0.010856,0.629995,100.873733,0.025281,0.801287,-0.000713,0.005588,0.119118,0.01066,-0.013708,0.011592,-0.021083,0.011592,normal
2022-05-27,105.30006,0.01814,0.017977,103.911629,0.013362,1.96526,102.560548,0.026711,1.507769,101.107508,0.041466,1.408113,0.014372,0.049285,0.153676,0.009734,0.0,0.011622,-0.003326,0.011622,normal
2022-05-30,104.385516,-0.008685,-0.008723,103.938046,0.004305,0.622637,102.796587,0.015457,0.918477,101.331831,0.030135,1.132848,0.002537,0.047367,0.148025,0.009828,-0.008685,0.011683,-0.011982,0.011683,normal
2022-05-31,103.381283,-0.00962,-0.009667,103.828116,-0.004304,-0.628183,102.94595,0.004229,0.264988,101.515282,0.018381,0.76401,-0.010522,0.029755,0.119157,0.010091,-0.018222,0.011646,-0.021487,0.011646,normal
2022-06-01,103.653292,0.002631,0.002628,103.851004,-0.001904,-0.281814,103.202299,0.00437,0.347786,101.692154,0.019285,0.893905,0.002213,0.052037,0.114061,0.008974,-0.015639,0.011627,-0.018913,0.011627,normal
2022-06-02,104.729855,0.010386,0.010333,103.997776,0.007039,1.021896,103.423445,0.012632,1.132725,101.85408,0.028234,1.403644,0.014214,0.044094,0.102253,0.008451,-0.005415,0.011407,-0.008723,0.011407,low
2022-06-03,104.765166,0.000337,0.000337,104.164901,0.005763,0.882667,103.62313,0.011021,1.126012,101.99374,0.027173,1.417823,0.016211,0.039631,0.086938,0.008441,-0.00508,0.011287,-0.008389,0.011287,low
2022-06-06,106.470597,0.016279,0.016148,104.452956,0.019316,2.15316,103.855621,0.025179,2.369827,102.153014,0.042266,2.244754,0.027807,0.045667,0.098607,0.008822,0.0,0.011434,0.0,0.011434,low
2022-06-07,107.59244,0.010537,0.010482,104.726065,0.02737,2.15301,104.177953,0.032776,2.840748,102.296497,0.051771,2.646448,0.026045,0.063736,0.086974,0.008749,0.0,0.011205,0.0,0.011205,low
2022-06-08,108.70657,0.010355,0.010302,105.240872,0.032931,2.015914,104.505344,0.040201,2.859166,102.449503,0.061075,2.9372,0.049712,0.064094,0.092241,0.008763,0.0,0.011252,0.0,0.011252,low
2022-06-09,109.4537,0.006873,0.006849,105.843848,0.034105,1.796717,104.803142,0.044374,2.582063,102.598063,0.06682,2.985536,0.058301,0.057547,0.088657,0.00851,0.0,0.011217,0.0,0.011217,low
